t,x,y,z
3.4999999999999694,-9.440140717611692,-7.908072783200142,29.987865270249237
3.5999999999999672,-7.714150833810242,-6.139325169119466,28.099099076531715
3.699999999999965,-6.732450808203428,-6.433654023488515,25.34303594076457
3.799999999999963,-7.130087873829229,-8.176174448447219,23.764493144568736
3.899999999999961,-8.621348086752569,-10.379439444676933,24.67174540385833
3.9999999999999587,-10.090694528965882,-10.93059374674114,27.971924189684355
4.099999999999957,-9.8495978021505,-8.554564493146021,30.21059325336691
4.199999999999955,-8.072638660586309,-6.213032723748832,28.820658516837312
4.299999999999953,-6.728816094547232,-6.051864333596363,25.87473998123656
4.399999999999951,-6.799515291361728,-7.589324552738706,23.75323479242883
4.4999999999999485,-8.160304033711627,-9.956379175641514,23.958696331988477
4.599999999999946,-9.910983108142585,-11.268379204517581,27.045998934712436
4.699999999999944,-10.222310371407483,-9.349599723659866,30.194899416702675
4.799999999999942,-8.53801531256686,-6.459352584233727,29.574093394524724
4.89999999999994,-6.829311269383225,-5.726690586218401,26.559785584142425
4.999999999999938,-6.5120111040656745,-6.97382971494569,23.92418085386587
5.099999999999936,-7.6503849462689075,-9.367839994954238,23.36409582730907
5.199999999999934,-9.569368343348446,-11.377002558905277,25.939828625044143
5.299999999999931,-10.498332162955718,-10.242963689131887,29.840297385674543
5.399999999999929,-9.10427075918702,-6.9368536513613925,30.298415434248042
5.499999999999927,-7.062966879708626,-5.494413072210319,27.40331920309023
5.599999999999925,-6.294712189639147,-6.353842691916527,24.30223966989624
5.699999999999923,-7.118823121488472,-8.639149557668741,22.95166383001062
5.799999999999921,-9.064992225176452,-11.18976359398674,24.742092954555115
5.899999999999919,-10.604161780637869,-11.127332032653968,29.055762885094474
5.9999999999999165,-9.742366615567768,-7.707169464228695,30.88620362936301
6.099999999999914,-7.462815719106499,-5.410755861511448,28.401412971474667
6.199999999999912,-6.182032827172632,-5.757051618930776,24.91225157715917
6.29999999999991,-6.598942145617118,-7.807151150930026,22.780661493171863
6.399999999999908,-8.416827115440544,-10.67349706830021,23.577280231410015
6.499999999999906,-10.464396660745082,-11.832478447991587,27.80024890552458
6.599999999999904,-10.384528158599746,-8.808434922561991,31.163066547291553
6.699999999999902,-8.060995541063372,-5.563496608550174,29.527644682119174
6.7999999999998995,-6.219558156928472,-5.21918168438439,25.780070991383752
6.899999999999897,-6.1307475475017155,-6.9154454870247095,22.904710925107704
6.999999999999895,-7.6641763753078065,-9.841271349824428,22.589184977564322
7.099999999999893,-10.02256349160446,-12.149633535823142,26.13350669732172
7.199999999999891,-10.908406469329591,-10.19727340693253,30.88132348928976
7.299999999999889,-8.874114044564035,-6.086669174419441,30.70235319558927
7.399999999999887,-6.46914630090529,-4.795404209613615,26.93186369530672
7.4999999999998845,-5.764002076296127,-6.010244144594332,23.373929441672455
7.599999999999882,-6.863866620692187,-8.75242040315513,21.919798603720455
7.69999999999988,-9.26610228335667,-11.895443582032334,24.249746600987493
7.799999999999878,-11.13543067802839,-11.66120846887059,29.768982844322142
7.899999999999876,-9.868872553348703,-7.15970737572948,31.729079204400673
7.999999999999874,-7.012807499828467,-4.585868132223253,28.38615572819984
8.099999999999872,-5.565903016436528,-5.140111571703835,24.240398995144165
8.19999999999987,-6.0864482470961185,-7.498892943549374,21.693025828395267
8.299999999999867,-8.243784183516889,-10.994771460566445,22.459345921938386
8.399999999999865,-10.868186085522513,-12.760231178696495,27.684497475534062
8.499999999999863,-10.897712384455085,-8.936331299714798,32.1913940963228
8.599999999999861,-7.945241289951026,-4.787204740866157,30.120535369646536
8.699999999999859,-5.636408283914532,-4.3666768143109715,25.5660661320692
8.799999999999857,-5.416234027904853,-6.183657577571363,22.011593176300938
8.899999999999855,-7.06411538744864,-9.5304462400148,21.111859241885906
8.999999999999853,-9.98129478780646,-12.930613559534239,24.847930590075247
9.09999999999985,-11.620549216956155,-11.294795729137938,31.389509589453134
9.199999999999848,-9.322685835154386,-5.772222327428726,31.956735761885312
9.299999999999846,-6.133533198991088,-3.8057628700023396,27.428133739146134
9.399999999999844,-4.963345109683322,-4.901896711054936,22.97110411994045
9.499999999999842,-5.875523774590476,-7.717394289287165,20.505023380929458
9.59999999999984,-8.526091949004284,-11.815895517876617,21.937609577701707
9.699999999999838,-11.518565179154646,-13.410137122840801,28.63092190085627
9.799999999999836,-10.991126542331989,-8.089695994115552,33.23402215972626
9.899999999999833,-7.296537114655143,-3.753910161787977,29.891891948548516
9.999999999999831,-4.902819483748822,-3.7434076752715657,24.691885987964348
10.09999999999983,-4.847794274369847,-5.813070570480449,20.846311077250995
10.199999999999827,-6.755225316500029,-9.581401061186153,19.83386740469591
10.299999999999825,-10.186490858911824,-13.768351619214721,24.17658631157687
10.399999999999823,-12.231931796818504,-11.842140033325899,32.28070687349206
10.49999999999982,-9.36950655418243,-5.010958534812832,32.775767231120454
10.599999999999818,-5.567890805668687,-2.876044896072704,27.366719683575255
10.699999999999816,-4.193239114424234,-4.0230259577501934,22.302314748340553
10.799999999999814,-5.028802627093256,-6.835278168320273,19.195589900310082
10.899999999999812,-7.80461989641449,-11.493606832869466,19.867162565946323
10.99999999999981,-11.66253259571043,-14.815475662968929,27.173291120255648
11.099999999999808,-12.007726333008769,-9.138535098663482,34.45366789017752
11.199999999999806,-7.592427887837451,-2.9800334794572,31.24705502152413
11.299999999999804,-4.308275006578779,-2.484312472948063,25.1396066527271
11.399999999999801,-3.715703811876172,-4.203585574116988,20.340170441537538
11.4999999999998,-5.159309948252071,-7.585562008100193,17.807799099955737
11.599999999999797,-8.626164898146936,-13.0208752345266,19.937055556100056
11.699999999999795,-12.707024752056615,-15.196773450671094,29.659037796146396
11.799999999999793,-11.49060539859814,-6.84218017319454,35.41553652838867
11.89999999999979,-6.237782737976384,-1.6998928401197646,29.98361294733987
11.999999999999789,-3.34356842634788,-1.981261293883573,23.598317045486905
12.099999999999786,-3.093492908367445,-3.804789239298761,18.8299957702948
12.199999999999784,-4.70874510681382,-7.306994642307503,16.269200354692057
12.299999999999782,-8.48475938403601,-13.40150745924719,18.500086150799678
12.39999999999978,-13.258952786229429,-16.361951921528842,29.758234240848825
12.499999999999778,-11.898976041791007,-6.371254292413713,36.63665892993238
12.599999999999776,-5.768679902155062,-0.6083599826779429,30.23529088658704
12.699999999999774,-2.495597128857477,-0.8864810695378185,23.337058861404604
12.799999999999772,-1.9449280880176065,-2.2372754098147887,18.14768304774093
12.89999999999977,-2.9314371917865776,-4.667177808009988,14.60825237335371
12.999999999999767,-5.73352400266474,-9.826784960073399,13.894351426706773
13.099999999999765,-11.22950797273459,-17.596657766431445,21.250113274229825
13.199999999999763,-14.848608971483856,-13.32864418004566,37.050563074430414
13.299999999999761,-8.646691558439995,-0.5654445944380111,35.20282575319078
13.399999999999759,-2.5506189354393327,1.22989826160114,26.626913918050953
13.499999999999757,-0.3802259177269192,0.6660876610226666,20.289128487371183
13.599999999999755,0.22995393316825785,0.6088379641965159,15.539330171041804
13.699999999999752,0.6302334777250777,1.1398011466529856,11.934740788460319
13.79999999999975,1.4405772535221248,2.681712574677081,9.308875146561718
13.899999999999748,3.527547017878482,6.7760980637763994,8.125600044060587
13.999999999999746,8.749137559984142,16.247109061841922,12.39098223189276
14.099999999999744,16.533486490195394,21.089433319437237,33.53519064921833
14.199999999999742,11.893308873357874,0.42627928179427355,40.8778643878826
14.29999999999974,1.9669579499495113,-4.7632429494429225,29.703486018434255
14.399999999999737,-2.1804596216210506,-4.621657689144136,22.96755689465908
14.499999999999735,-4.275750718937745,-6.4750253938820235,19.173724062389557
14.599999999999733,-7.152810056743659,-10.837198986979423,19.025610870357816
14.699999999999731,-11.264884816472494,-15.092540262571063,25.618021530668184
14.799999999999729,-12.53702280792987,-10.441008413818125,34.4138584526556
14.899999999999727,-8.215305186239696,-3.1436945325645858,32.27115059553372
14.999999999999725,-4.385295763934124,-2.0642856155117477,25.9041926916624
15.099999999999723,-3.38937384197944,-3.533347242193827,20.704793312754006
15.19999999999972,-4.475248718340856,-6.509918836323822,17.526756020957773
15.299999999999718,-7.584123426980482,-11.78674308748634,18.25753095025906
15.399999999999716,-12.164437859055479,-16.084990751770235,26.90695100402512
15.499999999999714,-12.621236499145374,-9.01894997684547,35.893583616183776
15.599999999999712,-7.216030281678906,-1.754306240611332,31.710759840314978
15.69999999999971,-3.420306021094868,-1.3242213198509358,24.830002397143762
15.799999999999708,-2.5800716803319754,-2.769858383735547,19.501041734003508
15.899999999999705,-3.599718730850267,-5.478397289606367,16.009165007944762
15.999999999999703,-6.579354658082066,-10.806497343312206,15.857633386130773
16.099999999999717,-11.794472557876222,-17.18039552356338,24.047146020713406
16.199999999999733,-13.87767113422142,-11.106370731623267,36.81438074720207
16.29999999999975,-7.887995736879208,-1.0347830126572053,33.52697023904106
16.399999999999764,-2.9040447165989685,0.06281521755266348,25.737124973330353
16.49999999999978,-1.3541368707460235,-0.8614795860239286,19.76832154789906
16.599999999999795,-1.4724176459921168,-2.118387913098131,15.31277798796124
16.69999999999981,-2.707391275942055,-4.665797598631412,12.328921162830866
16.799999999999827,-5.8534141022958,-10.487283671629324,12.234256254674213
16.899999999999842,-12.113554175367968,-19.26079339119057,21.664785718450176
16.999999999999858,-15.375052653946263,-12.03791666120529,39.389928579305824
17.099999999999874,-7.4937032537828685,1.3715713281538098,34.78629391029316
17.19999999999989,-1.2543492049605338,2.4141212877916023,25.90593317586515
17.299999999999905,0.9711320847847827,2.322049606880137,19.8593946490492
17.39999999999992,2.2509967935583077,3.7396089793205296,15.639208803427922
17.499999999999936,4.446642477424126,7.609243521349791,13.611065846313167
17.59999999999995,9.031873598480555,15.045056060252005,17.191316240568046
17.699999999999967,14.599428743698683,17.445067962720046,32.212569360916525
17.799999999999983,11.484038283678426,3.6909056616255578,37.91548785714888
17.9,4.1439497669255605,-1.2794098096790463,29.387475062492037
18.000000000000014,0.8353916008459104,-0.8464235152459104,22.289910292953977
18.10000000000003,-0.101411311261278,-0.5912369736146703,17.05624291444798
18.200000000000045,-0.5060573864275083,-0.9342805178819038,13.084890579638184
18.30000000000006,-1.1432836496161156,-2.0953674000053364,10.128327332612564
18.400000000000077,-2.731708803080156,-5.202782691490547,8.356264961410178
18.500000000000092,-6.8090294794530815,-12.91887305220611,10.117785131929043
18.600000000000108,-14.668338012316893,-22.433383573625193,25.90578662252206
18.700000000000124,-14.855273566629139,-6.002210155814671,42.799458271153306
18.80000000000014,-4.234764666907186,4.531294437324625,32.47530978643442
18.900000000000155,1.3222700677881671,4.448375531766824,24.51990510523683
19.00000000000017,3.5928708921986847,5.582259866811017,19.90297463779628
19.100000000000186,6.061230764983698,9.240244780762307,18.36327718882273
19.200000000000202,10.003104408124452,14.36516723858647,22.646217065974362
19.300000000000217,12.905719958090655,13.082622335846198,32.62491379906458
19.400000000000233,9.818424304125463,4.61634525101609,34.0156415098884
19.50000000000025,5.189810856178417,1.8557333973793648,27.82403031860061
19.600000000000264,3.353996519335435,2.830434703711303,22.078338058240032
19.70000000000028,3.824152710770039,5.22659381488867,18.113625521576733
19.800000000000296,6.232026872323428,9.730623727777184,17.1244843312303
19.90000000000031,10.674428195604188,15.549738347713255,22.85638427403577
20.000000000000327,13.472905743332278,12.691475056103124,34.39214731917505
20.100000000000342,9.180651030932358,3.0790738595567184,34.12342859084849
20.200000000000358,4.227875400387892,0.9569704261113378,27.018853578193596
20.300000000000374,2.492605328653042,2.0143792590464207,21.065709857574017
20.40000000000039,2.8845359953809906,4.083311742522869,16.812860172945054
20.500000000000405,5.0084837785889285,8.211340044189397,14.95649938996196
20.60000000000042,9.52502938964738,15.200242168215363,19.054689496825215
20.700000000000436,14.240833058619021,15.921601780380199,32.95007541547117
20.800000000000452,10.776287891904007,3.6319750827843853,36.63816034543747
20.900000000000468,4.293740676050431,-0.39724996569270915,28.708630852688746
21.000000000000483,1.5015702676127904,0.20812959457338137,21.939058492779345
21.1000000000005,1.0130753091757754,1.1189897773879391,16.867861601270683
21.200000000000514,1.551190519276342,2.546998261938189,13.11602837486833
21.30000000000053,3.2412222390904404,5.841585238869826,10.900137714158467
21.400000000000546,7.3572529163578135,13.286843282520422,12.747694090118891
21.50000000000056,14.401370090682446,20.6585645472164,27.554662066161356
21.600000000000577,13.895111182539777,5.980669773761108,40.90446148103364
21.700000000000593,4.685159041895757,-2.9438901661913848,31.778849356526205
21.80000000000061,-0.17590263470025197,-2.872050718031478,23.874669046958772
21.900000000000624,-2.008950841695238,-3.472643009898957,18.622275519194066
22.00000000000064,-3.8062563119961923,-6.211498088143458,15.478949497274241
22.100000000000655,-7.307745693788689,-12.066191077347604,16.296907406834084
22.20000000000067,-12.728545041306928,-17.60393908961436,26.509055275327228
22.300000000000686,-13.315971080583589,-8.750879474955529,37.607248962287684
22.400000000000702,-6.692420701276205,-0.2639992545827537,32.145181661642525
22.500000000000718,-2.335431181216792,0.07190386713401457,24.559387695833106
22.600000000000733,-1.1449679993590796,-0.842304222315489,18.856852809007943
22.70000000000075,-1.3622744716196442,-2.04673769880293,14.59163303315215
22.800000000000765,-2.61456850677143,-4.582324776886103,11.73462375552697
22.90000000000078,-5.790474980162267,-10.495073957655306,11.711397088530985
23.000000000000796,-12.20948714324963,-19.601380022672245,21.428147994495312
23.10000000000081,-15.566321594823323,-12.012837767039509,39.84281808706417
23.200000000000827,-7.3471290982872555,1.7819677156929754,34.86429963618956
23.300000000000843,-0.9732933775177,2.7570167256587883,25.897585472568846
23.40000000000086,1.3278469487922977,2.7935509351369907,19.932221772058373
23.500000000000874,2.799393850854069,4.5745876290805825,15.929710882149418
23.60000000000089,5.404496040504061,9.092362219181775,14.621314118604113
23.700000000000905,10.40444809429326,16.39243174813328,20.296985690689482
23.80000000000092,14.555130114476867,14.619427489166162,35.11410201014196
23.900000000000936,9.67593158077681,2.0495803604243683,35.85281855570466
24.000000000000952,3.448235201421809,-0.6854593652793814,27.557002932629178
24.100000000000968,1.0680950642121925,-0.00013354771240844943,21.03276859797979
24.200000000000983,0.6455326625308323,0.679866907753592,16.131588850260417
24.300000000001,0.9837566516727462,1.6354234385337878,12.434181950180813
24.400000000001015,2.109817823441609,3.8686179618891905,9.88404705308044
24.50000000000103,5.024529931895181,9.465219921569108,9.600467369415544
24.600000000001046,11.538993609617268,19.761814809247156,18.298519168196666
24.70000000000106,16.58283225512141,14.53050316199165,40.09512007366422
24.800000000001077,8.04793045804876,-2.517658465576444,36.47740328966917
24.900000000001093,0.5152479995883434,-3.9653622282650685,26.80482828226128
25.00000000000111,-2.307357845356931,-4.189639074667892,20.93839728426932
25.100000000001124,-4.2616245818493566,-6.629821168868245,17.585728225443713
25.20000000000114,-7.5217078932076245,-11.774032307507593,18.23260244278652
25.300000000001155,-12.137630336407865,-16.103127803221547,26.827037099709823
25.40000000000117,-12.649737602320723,-9.08947100538529,35.89796748503087
25.500000000001187,-7.247375793609364,-1.760054024885085,31.763502017869158
25.600000000001202,-3.4243221440971556,-1.3052127904361217,24.86833495480101
25.700000000001218,-2.5659844295189855,-2.740397889505372,19.523327409298588
25.800000000001234,-3.5683718878717317,-5.4259890145928065,16.007360356691418
25.90000000000125,-6.522142604160673,-10.72147832084839,15.793188226596627
26.000000000001265,-11.732669425976956,-17.162269760268128,23.86217595857179
26.10000000000128,-13.923171613970302,-11.275186241974623,36.76691760944535
26.200000000001296,-7.968158971080726,-1.0695741252484714,33.63668044053133
26.30000000000131,-2.926352968743287,0.09075887375961744,25.8205148636573
26.400000000001327,-1.340685010501464,-0.8225441005585142,19.82652475116922
26.500000000001343,-1.4338462536933734,-2.0503916512636713,15.347872937298725
26.60000000000136,-2.6255981491487144,-4.521719646523756,12.32002041332342
26.700000000001374,-5.681560415342612,-10.199426956562627,12.064678881676782
26.80000000000139,-11.870533517116304,-19.091188115102085,21.014422717293602
26.900000000001405,-15.51167431598029,-12.700960822991432,39.145055526067374
27.00000000000142,-7.792998845830762,1.2434488124050271,35.16592288718284
27.100000000001437,-1.349029217019456,2.479450449093144,26.16256392691215
27.200000000001452,0.9714209567091243,2.3675064218417674,20.04873579061319
27.300000000001468,2.273677867735113,3.7701515235868506,15.79340097955592
27.400000000001484,4.469444807919782,7.6238366747111845,13.74735007025993
27.5000000000015,9.030593218826883,14.998609876511937,17.298749134304245
27.600000000001515,14.545296408735144,17.363214026900657,32.157413368960924
27.70000000000153,11.477741980011817,3.7784470257296148,37.83888795765621
27.800000000001546,4.202757901708272,-1.1889003835300485,29.390579219258033
27.90000000000156,0.9138599696631177,-0.749367437163305,22.30239652683826
28.000000000001577,0.009488120898823345,-0.42802451991870427,17.063866508346702
28.100000000001593,-0.3069809987213471,-0.5990131983963374,13.077118998854356
28.20000000000161,-0.7188659986813349,-1.323345604663921,10.058153620244706
28.300000000001624,-1.7286294403417646,-3.3082758597033366,7.943298527846066
28.40000000000164,-4.4157873916815635,-8.609691213603755,7.636972759843024
28.500000000001656,-10.922677964383173,-19.685873249534815,15.52410097122529
28.60000000000167,-17.391331246510624,-16.86630390787724,40.038467039109776
28.700000000001687,-8.668714581085458,3.2413940719753054,37.911077577533135
28.800000000001702,-0.05451693788666312,5.103026328082818,27.599414833007266
28.900000000001718,3.200499201794566,5.375454041898005,21.985647647794913
29.000000000001734,5.418270788879813,8.019538009672294,19.364617102348408
29.10000000000175,8.715377668455064,12.618147447501013,21.330863078197147
29.200000000001765,12.141307093039924,14.072813759088215,29.531001809457685
29.30000000000178,11.058517623450927,7.218125939577703,34.19854993817398
29.400000000001796,6.653744836803294,2.757457877674191,29.6779250947225
29.500000000001812,4.155177878173502,3.032838397741755,23.927773991948737
29.600000000001828,4.148499392112058,5.154768143124205,19.729423083816084
29.700000000001843,6.128641294884215,9.116205226099206,18.27107716665231
29.80000000000186,9.98655340068729,14.339167581022506,22.534805740674088
29.900000000001874,12.925228136983163,13.163494914689409,32.571800113766436
30.00000000000189,9.866860887405892,4.649632744036648,34.07676647498975
30.100000000001906,5.203395243978306,1.8305101257047585,27.87885298910391
30.20000000000192,3.3366012745847486,2.7887906798747846,22.10746395397161
30.300000000001937,3.7836440758708267,5.161422163201009,18.109510659510065
30.400000000001953,6.163492702547919,9.633330229670772,17.049176874430948
30.500000000001968,10.599276603996257,15.513120175840813,22.651980993845388
30.600000000001984,13.50747792319672,12.873669054870945,34.293824259150874
30.700000000002,9.279774931271444,3.1443518266047255,34.251796646416345
30.800000000002015,4.258885785432323,0.9168559850700986,27.128949088327865
30.90000000000203,2.468831357281909,1.9488102621283434,21.13518382200909
31.000000000002046,2.81987947555948,3.972624124275468,16.834671565486275
31.100000000002062,4.883618820558383,8.010971935915434,14.870151786434919
31.200000000002078,9.33404804781042,14.992360324977803,18.675728365750853
31.300000000002093,14.212940161816316,16.2545370979861,32.50774460505708
31.40000000000211,11.022486803364558,3.915757853106083,36.880306144534316
31.500000000002125,4.419429298798402,-0.44382217216679865,28.974970375499264
31.60000000000214,1.4969193211921732,0.11562720036886129,22.124720112711955
31.700000000002156,0.9394217831320741,0.9813022263115222,16.996625228171716
31.80000000000217,1.3927467924040222,2.2696476095681293,13.176204178707636
31.900000000002187,2.896355386290026,5.222399722590162,10.773930884795808
32.0000000000022,6.631034922039812,12.112094767137329,11.81559888850885
32.10000000000218,13.640597745615354,20.78363021217719,24.7867652009821
32.20000000000216,14.850879954163766,8.285499894379182,41.18613731048329
32.30000000000214,5.584859489105034,-2.880635001429912,33.043241646990104
32.40000000000212,0.04326085259973267,-3.0727249070809157,24.684976245866388
32.5000000000021,-2.005780891116057,-3.537872308349904,19.234342949802375
32.60000000000208,-3.79529280622556,-6.1306544768160505,15.945529050474924
32.70000000000206,-7.168467687893924,-11.742071810580352,16.494942448941963
32.80000000000204,-12.435715072673435,-17.3099270630606,26.003045638187032
32.900000000002024,-13.359087523315786,-9.336582226041013,37.20992184233545
33.000000000002004,-7.046057502997391,-0.6579477496121442,32.400703309750476
33.100000000001984,-2.6323306631520067,-0.15175351538783885,24.860669908896316
33.200000000001964,-1.4225173525245567,-1.1637681902123795,19.13785696143213
33.300000000001944,-1.7603365787028393,-2.6534737006848235,14.908931489924665
33.400000000001924,-3.3512906544176966,-5.816420321641588,12.33918527889671
33.500000000001904,-7.203276183260977,-12.692035254518103,13.695058966496175
33.600000000001884,-13.73918284480376,-19.74132929870712,26.68446010905092
33.700000000001864,-13.943229885212759,-7.372501731438446,39.99018495891076
33.800000000001845,-5.5129353641850365,1.9407188692251218,32.15723633766184
33.900000000001825,-0.663915002706527,2.015394497590099,24.138705188539138
34.000000000001805,0.9957351527597769,2.0959543202957316,18.545929350709272
34.100000000001785,2.170895438732294,3.6541743624041017,14.600020159294367
34.200000000001765,4.429375939803704,7.731111638521202,12.793854040272784
34.300000000001745,9.26296347351902,15.628964868673581,16.892424773974817
34.400000000001725,15.020380164340809,17.609563932240487,33.17859377063635
34.500000000001705,11.214642280494953,2.7340683219438224,38.116130789884444
34.600000000001685,3.594289565259195,-1.8256579097073429,29.068720786883276
34.700000000001666,0.3042540181561696,-1.4149051724638764,22.027745297148385
34.800000000001646,-0.7942100063070545,-1.5948942306788216,16.915763433745436
34.900000000001626,-1.7405231864614457,-3.0092706603000683,13.207764155208771
35.000000000001606,-3.7384840230380556,-6.73017337278001,11.25491385105102
35.100000000001586,-8.34041889352885,-14.752954943277663,14.303141074958406
35.200000000001566,-15.103089383250142,-19.73009117895207,30.944008993224507
35.300000000001546,-12.518509209299394,-3.605225664296894,39.911460613689314
35.400000000001526,-3.7665786186353456,2.792928521714949,30.29606343026061
35.500000000001506,0.30651258501116085,2.542699806849871,22.891848071057474
35.60000000000149,1.8893227028256794,3.2433181042061228,17.833376676984486
35.70000000000147,3.6339312800402457,6.027926695579436,14.761593663557997
35.80000000000145,7.17910399102077,12.064513547833293,15.574361582099872
35.90000000000143,12.866278621491528,18.11494202372374,26.204079171965375
36.00000000000141,13.587561047308597,8.76318405597952,38.17112326612993
36.10000000000139,6.5602726205472575,-0.2200941478283321,32.347662407999984
36.20000000000137,1.9852783116947157,-0.5548506976364899,24.559244646285077
36.30000000000135,0.6475929982626937,0.14397427330146256,18.786988463985345
36.40000000000133,0.5348963455726315,0.7142054323862372,14.409508173206971
36.50000000000131,0.9666091817297051,1.6939060364244276,11.112573818089322
36.60000000000129,2.2029508970432703,4.1339639455444965,8.902175936526595
36.70000000000127,5.423192127664478,10.341571754495053,9.17488519761986
36.80000000000125,12.49725246163074,21.05775451362831,19.909121102696915
36.90000000000123,16.51233812612752,12.184838909541671,41.83919610537837
37.00000000000121,6.776152087232462,-3.6345204579854125,35.35056884296333
37.10000000000119,-0.28894425514084293,-4.3596583350928,26.123879273288207
37.20000000000117,-2.9477282584261677,-4.8894846420077185,20.74252355270216
37.30000000000115,-5.119452909189527,-7.8283689831040295,18.120601710940658
37.40000000000113,-8.691807731177256,-13.057463439931333,20.295106534531925
37.50000000000111,-12.642092573369261,-14.93964830831918,29.820316867616583
37.60000000000109,-11.34199050074329,-6.771638106073636,35.17768989642697
37.70000000000107,-6.2427853005371094,-1.8652206265841738,29.825311339519725
37.80000000000105,-3.466800506167622,-2.1890216698948377,23.56259442838686
37.90000000000103,-3.2971249457967597,-4.097970212623427,18.91369500570322
38.00000000000101,-5.026413352497618,-7.761750751493372,16.594654742996177
38.10000000000099,-8.907532602716424,-13.822168064171926,19.39307255094688
38.20000000000097,-13.337599767975036,-15.709149523919455,30.772491222540538
38.30000000000095,-11.36280182328652,-5.68461504295529,36.130773122760345
38.40000000000093,-5.49969785539864,-0.7850885289474494,29.580476794356084
38.50000000000091,-2.590313747923621,-1.2497672570382332,22.925874365301848
38.60000000000089,-2.269988957946167,-2.793582749912553,17.95334234945164
38.70000000000087,-3.560525276753019,-5.704471974969564,14.79936281895111
38.80000000000085,-6.896006787435007,-11.597347340981196,15.267622209724895
38.90000000000083,-12.555893659926411,-18.082574257451466,25.217761364524453
39.00000000000081,-13.876566794181985,-9.647507340637443,38.06174741247458
39.10000000000079,-6.962647059912397,0.06854662829874747,32.88479878810628
39.20000000000077,-2.1187998131289945,0.6307400653547468,24.959608897158287
39.30000000000075,-0.646235709235814,-0.06255094465955154,19.083985863172604
39.40000000000073,-0.47012532315659766,-0.5875722424655482,14.631085027659733
39.50000000000071,-0.8147968700968681,-1.4152008495021657,11.26024824263001
39.60000000000069,-1.8423789475307297,-3.452107750956339,8.89792154387559
39.70000000000067,-4.550884836886583,-8.738466768726328,8.471812696821209
39.80000000000065,-10.940744194072453,-19.414399937427177,16.238273238848127
39.90000000000063,-17.068278280876626,-16.475441619607178,39.58215547312402
40.00000000000061,-8.736781364773046,2.671451928691101,37.64622564757694
40.10000000000059,-0.4169029865874304,4.601793957697483,27.471318522408232
40.20000000000057,2.7363942066915414,4.814391327395702,21.632519094822516
40.30000000000055,4.844548238657995,7.337674835735452,18.5811000852422
40.40000000000053,8.136677601456688,12.23797336832791,19.853024315728923
40.50000000000051,12.172305511242,15.096807599296147,28.311056462770573
40.60000000000049,11.822578844149863,8.076943650430977,35.03008447074667
40.70000000000047,6.945488106445088,2.316457580188181,30.68058657615238
40.80000000000045,3.8290283516318113,2.2318247189393654,24.393348981169673
40.90000000000043,3.4146812594764793,4.028433390527674,19.601774927122978
41.00000000000041,4.962527127262617,7.496909761757131,17.070680744742614
41.10000000000039,8.603789565637472,13.268126217100832,19.314834234347124
41.20000000000037,12.998671173056534,15.714591179544252,29.829659158941684
